task_id,field,db,api,dom,verdict
t_6db4c90f,created_at,1783277183,1783277183,NULL,OMITTED_NON_NULL
t_6db4c90f,started_at,NULL,NULL,NULL,IMPLICIT_NULL
t_6db4c90f,completed_at,1783284053,1783284053,NULL,OMITTED_NON_NULL
t_6db4c90f,due_at,NULL,NULL,NULL,IMPLICIT_NULL
t_6db4c90f,last_heartbeat_at,NULL,NULL,NULL,IMPLICIT_NULL
t_bcc5f171,title,[Release-Gate] Dashboard build + runtime activation check for t_523e6644,[Release-Gate] Dashboard build + runtime activation check for t_523e6644,[Release-Gate] Dashboard build + runtime activation check for t_523e6644,MATCH
t_bcc5f171,status,done,done,done,MATCH
t_bcc5f171,assignee,verifier,verifier,V,PARTIAL_INITIAL_ONLY
t_bcc5f171,lane,NULL,NULL,NULL,N/A_NO_TASK_OR_API_FIELD
t_bcc5f171,priority,0,0,NULL,IMPLICIT_ZERO
t_bcc5f171,cost_effective_usd,0.0,0.0,NULL,IMPLICIT_ZERO_OR_NULL
t_bcc5f171,comment_count,1,1,NULL,OMITTED_NONZERO
t_bcc5f171,link_parents,1,1,NULL,OMITTED_NONZERO
t_bcc5f171,link_children,0,0,NULL,IMPLICIT_ZERO
t_bcc5f171,progress,NULL,NULL,NULL,IMPLICIT_NULL
t_bcc5f171,created_at,1783277977,1783277977,NULL,OMITTED_NON_NULL
t_bcc5f171,started_at,NULL,NULL,NULL,IMPLICIT_NULL
t_bcc5f171,completed_at,1783284050,1783284050,NULL,OMITTED_NON_NULL
t_bcc5f171,due_at,NULL,NULL,NULL,IMPLICIT_NULL
t_bcc5f171,last_heartbeat_at,NULL,NULL,NULL,IMPLICIT_NULL
t_1026a3e0,title,"Statistik Fix-Runde: Kontrast-Boden, alle 3 Abo-Karten (Claude/Codex/Kimi), echte Leerzustände, Header-Dedupe","Statistik Fix-Runde: Kontrast-Boden, alle 3 Abo-Karten (Claude/Codex/Kimi), echte Leerzustände, Header-Dedupe","Statistik Fix-Runde: Kontrast-Boden, alle 3 Abo-Karten (Claude/Codex/Kimi), echte Leerzustände, Header-Dedupe",MATCH
t_1026a3e0,status,done,done,done,MATCH
t_1026a3e0,assignee,premium,premium,P,PARTIAL_INITIAL_ONLY
t_1026a3e0,lane,NULL,NULL,NULL,N/A_NO_TASK_OR_API_FIELD
t_1026a3e0,priority,0,0,NULL,IMPLICIT_ZERO
t_1026a3e0,cost_effective_usd,6.307105999999997,6.307105999999997,"$6,31",MATCH
t_1026a3e0,comment_count,3,3,NULL,OMITTED_NONZERO
t_1026a3e0,link_parents,0,0,NULL,IMPLICIT_ZERO
t_1026a3e0,link_children,1,1,1,MATCH
t_1026a3e0,progress,"{""done"": 1, ""total"": 1}","{""done"": 1, ""total"": 1}",1/1,MATCH
t_1026a3e0,created_at,1783278217,1783278217,NULL,OMITTED_NON_NULL
t_1026a3e0,started_at,1783278269,1783278269,NULL,OMITTED_NON_NULL
t_1026a3e0,completed_at,1783279257,1783279257,NULL,OMITTED_NON_NULL
t_1026a3e0,due_at,NULL,NULL,NULL,IMPLICIT_NULL
t_1026a3e0,last_heartbeat_at,1783279295,1783279295,NULL,OMITTED_NON_NULL
t_14a010e6,title,[Release-Gate] Dashboard build + runtime activation check for t_1026a3e0,[Release-Gate] Dashboard build + runtime activation check for t_1026a3e0,[Release-Gate] Dashboard build + runtime activation check for t_1026a3e0,MATCH
t_14a010e6,status,done,done,done,MATCH
t_14a010e6,assignee,verifier,verifier,V,PARTIAL_INITIAL_ONLY
t_14a010e6,lane,NULL,NULL,NULL,N/A_NO_TASK_OR_API_FIELD
t_14a010e6,priority,0,0,NULL,IMPLICIT_ZERO
t_14a010e6,cost_effective_usd,0.0,0.0,NULL,IMPLICIT_ZERO_OR_NULL
t_14a010e6,comment_count,1,1,NULL,OMITTED_NONZERO
t_14a010e6,link_parents,1,1,NULL,OMITTED_NONZERO
t_14a010e6,link_children,0,0,NULL,IMPLICIT_ZERO
t_14a010e6,progress,NULL,NULL,NULL,IMPLICIT_NULL
t_14a010e6,created_at,1783279320,1783279320,NULL,OMITTED_NON_NULL
t_14a010e6,started_at,1783284057,1783284057,NULL,OMITTED_NON_NULL
t_14a010e6,completed_at,1783284057,1783284057,NULL,OMITTED_NON_NULL
t_14a010e6,due_at,NULL,NULL,NULL,IMPLICIT_NULL
t_14a010e6,last_heartbeat_at,NULL,NULL,NULL,IMPLICIT_NULL
t_213bd3f9,title,"Kontrast-Root-Fix: Leitstand Soft/Dim-Tokens + ToneCallout-zinc global auf AA-Boden (Shared-Layer, ersetzt View-Pflaster)","Kontrast-Root-Fix: Leitstand Soft/Dim-Tokens + ToneCallout-zinc global auf AA-Boden (Shared-Layer, ersetzt View-Pflaster)","Kontrast-Root-Fix: Leitstand Soft/Dim-Tokens + ToneCallout-zinc global auf AA-Boden (Shared-Layer, ersetzt View-Pflaster)",MATCH
t_213bd3f9,status,done,done,done,MATCH
t_213bd3f9,assignee,premium,premium,P,PARTIAL_INITIAL_ONLY
t_213bd3f9,lane,NULL,NULL,NULL,N/A_NO_TASK_OR_API_FIELD
t_213bd3f9,priority,0,0,NULL,IMPLICIT_ZERO
t_213bd3f9,cost_effective_usd,12.261672900000002,12.261672900000002,"$12,26",MATCH
t_213bd3f9,comment_count,12,12,NULL,OMITTED_NONZERO
t_213bd3f9,link_parents,0,0,NULL,IMPLICIT_ZERO
t_213bd3f9,link_children,0,0,NULL,IMPLICIT_ZERO
t_213bd3f9,progress,NULL,NULL,NULL,IMPLICIT_NULL
t_213bd3f9,created_at,1783279819,1783279819,NULL,OMITTED_NON_NULL
t_213bd3f9,started_at,1783279837,1783279837,NULL,OMITTED_NON_NULL
t_213bd3f9,completed_at,1783283970,1783283970,NULL,OMITTED_NON_NULL
t_213bd3f9,due_at,NULL,NULL,NULL,IMPLICIT_NULL
t_213bd3f9,last_heartbeat_at,1783283876,1783283876,NULL,OMITTED_NON_NULL
t_2fd20226,title,Review dashboard-polish reconcile commit 44a2814ea,Review dashboard-polish reconcile commit 44a2814ea,Review dashboard-polish reconcile commit 44a2814ea,MATCH
t_2fd20226,status,done,done,done,MATCH
t_2fd20226,assignee,reviewer,reviewer,R,PARTIAL_INITIAL_ONLY
t_2fd20226,lane,NULL,NULL,NULL,N/A_NO_TASK_OR_API_FIELD
t_2fd20226,priority,0,0,NULL,IMPLICIT_ZERO
t_2fd20226,cost_effective_usd,0.0,0.0,NULL,IMPLICIT_ZERO_OR_NULL
t_2fd20226,comment_count,2,2,NULL,OMITTED_NONZERO
t_2fd20226,link_parents,0,0,NULL,IMPLICIT_ZERO
t_2fd20226,link_children,0,0,NULL,IMPLICIT_ZERO
t_2fd20226,progress,NULL,NULL,NULL,IMPLICIT_NULL
t_2fd20226,created_at,1783291298,1783291298,NULL,OMITTED_NON_NULL
t_2fd20226,started_at,1783292110,1783292110,NULL,OMITTED_NON_NULL
t_2fd20226,completed_at,1783292345,1783292345,NULL,OMITTED_NON_NULL
t_2fd20226,due_at,NULL,NULL,NULL,IMPLICIT_NULL
t_2fd20226,last_heartbeat_at,1783292292,1783292292,NULL,OMITTED_NON_NULL
t_398c85b3,title,PlanSpec disposition-di_2937fa0a: Frontend-Test-Flake behoben: TerminalHandoffPanel waitFor + Stub-spawn _pid_alive-Luecke,PlanSpec disposition-di_2937fa0a: Frontend-Test-Flake behoben: TerminalHandoffPanel waitFor + Stub-spawn _pid_alive-Luecke,PlanSpec disposition-di_2937fa0a: Frontend-Test-Flake behoben: TerminalHandoffPanel waitFor + Stub-spawn _pid_alive-Luecke,MATCH
t_398c85b3,status,done,done,done,MATCH
t_398c85b3,assignee,NULL,NULL,?,MATCH_NULL_MARKER
t_398c85b3,lane,NULL,NULL,NULL,N/A_NO_TASK_OR_API_FIELD
t_398c85b3,priority,0,0,NULL,IMPLICIT_ZERO
t_398c85b3,cost_effective_usd,0.0,0.0,NULL,IMPLICIT_ZERO_OR_NULL
t_398c85b3,comment_count,2,2,NULL,OMITTED_NONZERO
t_398c85b3,link_parents,2,2,NULL,OMITTED_NONZERO
t_398c85b3,link_children,0,0,NULL,IMPLICIT_ZERO
t_398c85b3,progress,NULL,NULL,NULL,IMPLICIT_NULL
t_398c85b3,created_at,1783308849,1783308849,NULL,OMITTED_NON_NULL
t_398c85b3,started_at,NULL,NULL,NULL,IMPLICIT_NULL
t_398c85b3,completed_at,1783335125,1783335125,NULL,OMITTED_NON_NULL
t_398c85b3,due_at,NULL,NULL,NULL,IMPLICIT_NULL
t_398c85b3,last_heartbeat_at,NULL,NULL,NULL,IMPLICIT_NULL
t_f969f111,title,Frontend-Test-Flake behoben: TerminalHandoffPanel waitFor + Stub-spawn _pid_alive-Luecke (Build plus Test),Frontend-Test-Flake behoben: TerminalHandoffPanel waitFor + Stub-spawn _pid_alive-Luecke (Build plus Test),Frontend-Test-Flake behoben: TerminalHandoffPanel waitFor + Stub-spawn _pid_alive-Luecke (Build plus Test),MATCH
t_f969f111,status,done,done,done,MATCH
t_f969f111,assignee,premium,premium,P,PARTIAL_INITIAL_ONLY
t_f969f111,lane,NULL,NULL,NULL,N/A_NO_TASK_OR_API_FIELD
t_f969f111,priority,0,0,NULL,IMPLICIT_ZERO
t_f969f111,cost_effective_usd,9.318369149999995,9.318369149999995,"$9,32",MATCH
t_f969f111,comment_count,4,4,NULL,OMITTED_NONZERO
t_f969f111,link_parents,0,0,NULL,IMPLICIT_ZERO
t_f969f111,link_children,3,3,3,MATCH
t_f969f111,progress,"{""done"": 3, ""total"": 3}","{""done"": 3, ""total"": 3}",3/3,MATCH
t_f969f111,created_at,1783308849,1783308849,NULL,OMITTED_NON_NULL
t_f969f111,started_at,1783332576,1783332576,NULL,OMITTED_NON_NULL
t_f969f111,completed_at,1783334796,1783334796,NULL,OMITTED_NON_NULL
t_f969f111,due_at,NULL,NULL,NULL,IMPLICIT_NULL
t_f969f111,last_heartbeat_at,1783334759,1783334759,NULL,OMITTED_NON_NULL
t_c9f2dca7,title,Review-Urteil zum Hebel,Review-Urteil zum Hebel,Review-Urteil zum Hebel,MATCH
t_c9f2dca7,status,done,done,done,MATCH
t_c9f2dca7,assignee,reviewer,reviewer,R,PARTIAL_INITIAL_ONLY
t_c9f2dca7,lane,NULL,NULL,NULL,N/A_NO_TASK_OR_API_FIELD
t_c9f2dca7,priority,0,0,NULL,IMPLICIT_ZERO
t_c9f2dca7,cost_effective_usd,0.0,0.0,NULL,IMPLICIT_ZERO_OR_NULL
t_c9f2dca7,comment_count,1,1,NULL,OMITTED_NONZERO
t_c9f2dca7,link_parents,1,1,NULL,OMITTED_NONZERO
t_c9f2dca7,link_children,1,1,1,MATCH
t_c9f2dca7,progress,"{""done"": 1, ""total"": 1}","{""done"": 1, ""total"": 1}",1/1,MATCH
t_c9f2dca7,created_at,1783308849,1783308849,NULL,OMITTED_NON_NULL
t_c9f2dca7,started_at,1783334820,1783334820,NULL,OMITTED_NON_NULL
t_c9f2dca7,completed_at,1783335025,1783335025,NULL,OMITTED_NON_NULL
t_c9f2dca7,due_at,NULL,NULL,NULL,IMPLICIT_NULL
t_c9f2dca7,last_heartbeat_at,1783335000,1783335000,NULL,OMITTED_NON_NULL
t_c4d7dd56,title,PlanSpec GATE-TRIAGE-UNKNOWN-bf4c2d13: Persistente rote Naechte am Gate 'unknown' triagieren (wechselnde Ursachen),PlanSpec GATE-TRIAGE-UNKNOWN-bf4c2d13: Persistente rote Naechte am Gate 'unknown' triagieren (wechselnde Ursachen),PlanSpec GATE-TRIAGE-UNKNOWN-bf4c2d13: Persistente rote Naechte am Gate 'unknown' triagieren (wechselnde Ursachen),MATCH
t_c4d7dd56,status,done,done,done,MATCH
t_c4d7dd56,assignee,NULL,NULL,?,MATCH_NULL_MARKER
t_c4d7dd56,lane,NULL,NULL,NULL,N/A_NO_TASK_OR_API_FIELD
t_c4d7dd56,priority,0,0,NULL,IMPLICIT_ZERO
t_c4d7dd56,cost_effective_usd,0.0,0.0,NULL,IMPLICIT_ZERO_OR_NULL
t_c4d7dd56,comment_count,1,1,NULL,OMITTED_NONZERO
t_c4d7dd56,link_parents,2,2,NULL,OMITTED_NONZERO
t_c4d7dd56,link_children,0,0,NULL,IMPLICIT_ZERO
t_c4d7dd56,progress,NULL,NULL,NULL,IMPLICIT_NULL
t_c4d7dd56,created_at,1783308854,1783308854,NULL,OMITTED_NON_NULL
t_c4d7dd56,started_at,NULL,NULL,NULL,IMPLICIT_NULL
t_c4d7dd56,completed_at,1783328476,1783328476,NULL,OMITTED_NON_NULL
t_c4d7dd56,due_at,NULL,NULL,NULL,IMPLICIT_NULL
t_c4d7dd56,last_heartbeat_at,NULL,NULL,NULL,IMPLICIT_NULL
t_efe555f2,title,Persistente rote Naechte am Gate 'unknown' triagieren (wechselnde Ursachen) (Build plus Test),Persistente rote Naechte am Gate 'unknown' triagieren (wechselnde Ursachen) (Build plus Test),Persistente rote Naechte am Gate 'unknown' triagieren (wechselnde Ursachen) (Build plus Test),MATCH
t_efe555f2,status,done,done,done,MATCH
t_efe555f2,assignee,premium,premium,P,PARTIAL_INITIAL_ONLY
t_efe555f2,lane,NULL,NULL,NULL,N/A_NO_TASK_OR_API_FIELD
t_efe555f2,priority,0,0,NULL,IMPLICIT_ZERO
t_efe555f2,cost_effective_usd,8.013876150000002,8.013876150000002,"$8,01",MATCH
t_efe555f2,comment_count,4,4,NULL,OMITTED_NONZERO
t_efe555f2,link_parents,0,0,NULL,IMPLICIT_ZERO
t_efe555f2,link_children,2,2,2,MATCH
t_efe555f2,progress,"{""done"": 2, ""total"": 2}","{""done"": 2, ""total"": 2}",2/2,MATCH
t_efe555f2,created_at,1783308854,1783308854,NULL,OMITTED_NON_NULL
t_efe555f2,started_at,1783326656,1783326656,NULL,OMITTED_NON_NULL
t_efe555f2,completed_at,1783328022,1783328022,NULL,OMITTED_NON_NULL
t_efe555f2,due_at,NULL,NULL,NULL,IMPLICIT_NULL
t_efe555f2,last_heartbeat_at,1783327928,1783327928,NULL,OMITTED_NON_NULL
t_39a58ae3,title,Review-Urteil zum Hebel,Review-Urteil zum Hebel,Review-Urteil zum Hebel,MATCH
t_39a58ae3,status,done,done,done,MATCH
t_39a58ae3,assignee,reviewer,reviewer,R,PARTIAL_INITIAL_ONLY
t_39a58ae3,lane,NULL,NULL,NULL,N/A_NO_TASK_OR_API_FIELD
t_39a58ae3,priority,0,0,NULL,IMPLICIT_ZERO
t_39a58ae3,cost_effective_usd,0.0,0.0,NULL,IMPLICIT_ZERO_OR_NULL
t_39a58ae3,comment_count,1,1,NULL,OMITTED_NONZERO
t_39a58ae3,link_parents,1,1,NULL,OMITTED_NONZERO
t_39a58ae3,link_children,1,1,1,MATCH
t_39a58ae3,progress,"{""done"": 1, ""total"": 1}","{""done"": 1, ""total"": 1}",1/1,MATCH
t_39a58ae3,created_at,1783308854,1783308854,NULL,OMITTED_NON_NULL
t_39a58ae3,started_at,1783328050,1783328050,NULL,OMITTED_NON_NULL
t_39a58ae3,completed_at,1783328470,1783328470,NULL,OMITTED_NON_NULL
t_39a58ae3,due_at,NULL,NULL,NULL,IMPLICIT_NULL
t_39a58ae3,last_heartbeat_at,1783328351,1783328351,NULL,OMITTED_NON_NULL
t_67b17e3a,title,Pre-Land-Gate-Paritaet: automatisierte Land-Pfade gegen die wiederkehrenden Bruchmodule haerten (Build plus Test),Pre-Land-Gate-Paritaet: automatisierte Land-Pfade gegen die wiederkehrenden Bruchmodule haerten (Build plus Test),Pre-Land-Gate-Paritaet: automatisierte Land-Pfade gegen die wiederkehrenden Bruchmodule haerten (Build plus Test),MATCH
t_67b17e3a,status,done,done,done,MATCH
t_67b17e3a,assignee,premium,premium,P,PARTIAL_INITIAL_ONLY
t_67b17e3a,lane,NULL,NULL,NULL,N/A_NO_TASK_OR_API_FIELD
t_67b17e3a,priority,0,0,NULL,IMPLICIT_ZERO
t_67b17e3a,cost_effective_usd,6.973292500000001,6.973292500000001,"$6,97",MATCH
t_67b17e3a,comment_count,3,3,NULL,OMITTED_NONZERO
t_67b17e3a,link_parents,0,0,NULL,IMPLICIT_ZERO
t_67b17e3a,link_children,2,2,2,MATCH
t_67b17e3a,progress,"{""done"": 1, ""total"": 2}","{""done"": 1, ""total"": 2}",1/2,MATCH
t_67b17e3a,created_at,1783311371,1783311371,NULL,OMITTED_NON_NULL
t_67b17e3a,started_at,1783320649,1783320649,NULL,OMITTED_NON_NULL
t_67b17e3a,completed_at,1783322275,1783322275,NULL,OMITTED_NON_NULL
t_67b17e3a,due_at,NULL,NULL,NULL,IMPLICIT_NULL
t_67b17e3a,last_heartbeat_at,1783322159,1783322159,NULL,OMITTED_NON_NULL
t_be775b08,title,Review-Urteil zum Hebel,Review-Urteil zum Hebel,Review-Urteil zum Hebel,MATCH
t_be775b08,status,done,done,done,MATCH
t_be775b08,assignee,reviewer,reviewer,R,PARTIAL_INITIAL_ONLY
t_be775b08,lane,NULL,NULL,NULL,N/A_NO_TASK_OR_API_FIELD
t_be775b08,priority,0,0,NULL,IMPLICIT_ZERO
t_be775b08,cost_effective_usd,1.863242,1.863242,"$1,86",MATCH
t_be775b08,comment_count,1,1,NULL,OMITTED_NONZERO
t_be775b08,link_parents,1,1,NULL,OMITTED_NONZERO
t_be775b08,link_children,1,1,1,MATCH
t_be775b08,progress,"{""done"": 0, ""total"": 1}","{""done"": 0, ""total"": 1}",0/1,MATCH
t_be775b08,created_at,1783311371,1783311371,NULL,OMITTED_NON_NULL
t_be775b08,started_at,1783322280,1783322280,NULL,OMITTED_NON_NULL
t_be775b08,completed_at,1783322569,1783322569,NULL,OMITTED_NON_NULL
t_be775b08,due_at,NULL,NULL,NULL,IMPLICIT_NULL
t_be775b08,last_heartbeat_at,1783322495,1783322495,NULL,OMITTED_NON_NULL
t_17f543a9,title,PlanSpec GATE-LEAKER-STREAK-HONESTY-V2: leaker_only-Naechte werden NEUTRAL (weder Straehnen-Reset noch Gruen-Kredit); Leaker-Debt sichtbar in eigenem gering-schweren Kanal,PlanSpec GATE-LEAKER-STREAK-HONESTY-V2: leaker_only-Naechte werden NEUTRAL (weder Straehnen-Reset noch Gruen-Kredit); Leaker-Debt sichtbar in eigenem gering-schweren Kanal,PlanSpec GATE-LEAKER-STREAK-HONESTY-V2: leaker_only-Naechte werden NEUTRAL (weder Straehnen-Reset noch Gruen-Kredit); Leaker-Debt sichtbar in eigenem gering-schweren Kanal,MATCH
t_17f543a9,status,done,done,done,MATCH
t_17f543a9,assignee,NULL,NULL,?,MATCH_NULL_MARKER
t_17f543a9,lane,NULL,NULL,NULL,N/A_NO_TASK_OR_API_FIELD
t_17f543a9,priority,0,0,NULL,IMPLICIT_ZERO
t_17f543a9,cost_effective_usd,0.0,0.0,NULL,IMPLICIT_ZERO_OR_NULL
t_17f543a9,comment_count,1,1,NULL,OMITTED_NONZERO
t_17f543a9,link_parents,2,2,NULL,OMITTED_NONZERO
t_17f543a9,link_children,0,0,NULL,IMPLICIT_ZERO
t_17f543a9,progress,NULL,NULL,NULL,IMPLICIT_NULL
t_17f543a9,created_at,1783320531,1783320531,NULL,OMITTED_NON_NULL
t_17f543a9,started_at,NULL,NULL,NULL,IMPLICIT_NULL
t_17f543a9,completed_at,1783330349,1783330349,NULL,OMITTED_NON_NULL
t_17f543a9,due_at,NULL,NULL,NULL,IMPLICIT_NULL
t_17f543a9,last_heartbeat_at,NULL,NULL,NULL,IMPLICIT_NULL
t_db89c63a,title,"leaker_only-Naechte neutral stellen (Straehne, Triage, Release-Bremse) + Leaker-Debt-Kanal sichtbar machen (Build plus Test)","leaker_only-Naechte neutral stellen (Straehne, Triage, Release-Bremse) + Leaker-Debt-Kanal sichtbar machen (Build plus Test)","leaker_only-Naechte neutral stellen (Straehne, Triage, Release-Bremse) + Leaker-Debt-Kanal sichtbar machen (Build plus Test)",MATCH
t_db89c63a,status,done,done,done,MATCH
t_db89c63a,assignee,premium,premium,P,PARTIAL_INITIAL_ONLY
t_db89c63a,lane,NULL,NULL,NULL,N/A_NO_TASK_OR_API_FIELD
t_db89c63a,priority,0,0,NULL,IMPLICIT_ZERO
t_db89c63a,cost_effective_usd,3.063227899999999,3.063227899999999,"$3,06",MATCH
t_db89c63a,comment_count,5,5,NULL,OMITTED_NONZERO
t_db89c63a,link_parents,0,0,NULL,IMPLICIT_ZERO
t_db89c63a,link_children,2,2,2,MATCH
t_db89c63a,progress,"{""done"": 2, ""total"": 2}","{""done"": 2, ""total"": 2}",2/2,MATCH
t_db89c63a,created_at,1783320531,1783320531,NULL,OMITTED_NON_NULL
t_db89c63a,started_at,1783322978,1783322978,NULL,OMITTED_NON_NULL
t_db89c63a,completed_at,1783327094,1783327094,NULL,OMITTED_NON_NULL
t_db89c63a,due_at,NULL,NULL,NULL,IMPLICIT_NULL
t_db89c63a,last_heartbeat_at,1783327080,1783327080,NULL,OMITTED_NON_NULL
t_b0d92457,title,Review-Urteil zum Hebel,Review-Urteil zum Hebel,Review-Urteil zum Hebel,MATCH
t_b0d92457,status,done,done,done,MATCH
t_b0d92457,assignee,reviewer,reviewer,R,PARTIAL_INITIAL_ONLY
t_b0d92457,lane,NULL,NULL,NULL,N/A_NO_TASK_OR_API_FIELD
t_b0d92457,priority,0,0,NULL,IMPLICIT_ZERO
t_b0d92457,cost_effective_usd,0.0,0.0,NULL,IMPLICIT_ZERO_OR_NULL
t_b0d92457,comment_count,0,0,NULL,IMPLICIT_ZERO
t_b0d92457,link_parents,1,1,NULL,OMITTED_NONZERO
t_b0d92457,link_children,1,1,1,MATCH
t_b0d92457,progress,"{""done"": 1, ""total"": 1}","{""done"": 1, ""total"": 1}",1/1,MATCH
t_b0d92457,created_at,1783320531,1783320531,NULL,OMITTED_NON_NULL
t_b0d92457,started_at,1783327140,1783327140,NULL,OMITTED_NON_NULL
t_b0d92457,completed_at,1783330347,1783330347,NULL,OMITTED_NON_NULL
t_b0d92457,due_at,NULL,NULL,NULL,IMPLICIT_NULL
t_b0d92457,last_heartbeat_at,NULL,NULL,NULL,IMPLICIT_NULL
t_2cc34373,title,PlanSpec GATE-PRELAND-PARITY-V2: run-affected Blast-Radius auf feature-benannte Schwester-Testdateien der geaenderten Module erweitern (statt fixer Modul-Smoke-Liste),PlanSpec GATE-PRELAND-PARITY-V2: run-affected Blast-Radius auf feature-benannte Schwester-Testdateien der geaenderten Module erweitern (statt fixer Modul-Smoke-Liste),PlanSpec GATE-PRELAND-PARITY-V2: run-affected Blast-Radius auf feature-benannte Schwester-Testdateien der geaenderten Module erweitern (statt fixer Modul-Smoke-Liste),MATCH
t_2cc34373,status,done,done,done,MATCH
t_2cc34373,assignee,NULL,NULL,?,MATCH_NULL_MARKER
t_2cc34373,lane,NULL,NULL,NULL,N/A_NO_TASK_OR_API_FIELD
t_2cc34373,priority,0,0,NULL,IMPLICIT_ZERO
t_2cc34373,cost_effective_usd,0.0,0.0,NULL,IMPLICIT_ZERO_OR_NULL
t_2cc34373,comment_count,1,1,NULL,OMITTED_NONZERO
t_2cc34373,link_parents,2,2,NULL,OMITTED_NONZERO
t_2cc34373,link_children,0,0,NULL,IMPLICIT_ZERO
t_2cc34373,progress,NULL,NULL,NULL,IMPLICIT_NULL
t_2cc34373,created_at,1783320531,1783320531,NULL,OMITTED_NON_NULL
t_2cc34373,started_at,NULL,NULL,NULL,IMPLICIT_NULL
t_2cc34373,completed_at,1783333976,1783333976,NULL,OMITTED_NON_NULL
t_2cc34373,due_at,NULL,NULL,NULL,IMPLICIT_NULL
t_2cc34373,last_heartbeat_at,NULL,NULL,NULL,IMPLICIT_NULL
t_16e2cbf0,title,run-affected Blast-Radius: feature-benannte Schwester-Testdateien der geaenderten Module mitlaufen lassen; Hold nur bei reproduziertem Rot (Build plus Test),run-affected Blast-Radius: feature-benannte Schwester-Testdateien der geaenderten Module mitlaufen lassen; Hold nur bei reproduziertem Rot (Build plus Test),run-affected Blast-Radius: feature-benannte Schwester-Testdateien der geaenderten Module mitlaufen lassen; Hold nur bei reproduziertem Rot (Build plus Test),MATCH
t_16e2cbf0,status,done,done,done,MATCH
t_16e2cbf0,assignee,coder,coder,C,PARTIAL_INITIAL_ONLY
t_16e2cbf0,lane,NULL,NULL,NULL,N/A_NO_TASK_OR_API_FIELD
t_16e2cbf0,priority,0,0,NULL,IMPLICIT_ZERO
t_16e2cbf0,cost_effective_usd,11.164985600000001,11.164985600000001,"$11,16",MATCH
t_16e2cbf0,comment_count,7,7,NULL,OMITTED_NONZERO
t_16e2cbf0,link_parents,0,0,NULL,IMPLICIT_ZERO
t_16e2cbf0,link_children,2,2,2,MATCH
t_16e2cbf0,progress,"{""done"": 2, ""total"": 2}","{""done"": 2, ""total"": 2}",2/2,MATCH
t_16e2cbf0,created_at,1783320531,1783320531,NULL,OMITTED_NON_NULL
t_16e2cbf0,started_at,1783330947,1783330947,NULL,OMITTED_NON_NULL
t_16e2cbf0,completed_at,1783333623,1783333623,NULL,OMITTED_NON_NULL
t_16e2cbf0,due_at,NULL,NULL,NULL,IMPLICIT_NULL
t_16e2cbf0,last_heartbeat_at,1783333542,1783333542,NULL,OMITTED_NON_NULL
t_bc6a0596,title,Review-Urteil zum Hebel,Review-Urteil zum Hebel,Review-Urteil zum Hebel,MATCH
t_bc6a0596,status,done,done,done,MATCH
t_bc6a0596,assignee,reviewer,reviewer,R,PARTIAL_INITIAL_ONLY
t_bc6a0596,lane,NULL,NULL,NULL,N/A_NO_TASK_OR_API_FIELD
t_bc6a0596,priority,0,0,NULL,IMPLICIT_ZERO
t_bc6a0596,cost_effective_usd,1.4323959999999998,1.4323959999999998,"$1,43",MATCH
t_bc6a0596,comment_count,1,1,NULL,OMITTED_NONZERO
t_bc6a0596,link_parents,1,1,NULL,OMITTED_NONZERO
t_bc6a0596,link_children,1,1,1,MATCH
t_bc6a0596,progress,"{""done"": 1, ""total"": 1}","{""done"": 1, ""total"": 1}",1/1,MATCH
t_bc6a0596,created_at,1783320531,1783320531,NULL,OMITTED_NON_NULL
t_bc6a0596,started_at,1783333662,1783333662,NULL,OMITTED_NON_NULL
t_bc6a0596,completed_at,1783333922,1783333922,NULL,OMITTED_NON_NULL
t_bc6a0596,due_at,NULL,NULL,NULL,IMPLICIT_NULL
t_bc6a0596,last_heartbeat_at,1783333843,1783333843,NULL,OMITTED_NON_NULL
t_d3845fa1,title,Review fleet plan/profile lane model switch patch,Review fleet plan/profile lane model switch patch,Review fleet plan/profile lane model switch patch,MATCH
t_d3845fa1,status,done,done,done,MATCH
t_d3845fa1,assignee,reviewer,reviewer,R,PARTIAL_INITIAL_ONLY
t_d3845fa1,lane,NULL,NULL,NULL,N/A_NO_TASK_OR_API_FIELD
t_d3845fa1,priority,0,0,NULL,IMPLICIT_ZERO
t_d3845fa1,cost_effective_usd,2.792395000000001,2.792395000000001,"$2,79",MATCH
t_d3845fa1,comment_count,2,2,NULL,OMITTED_NONZERO
t_d3845fa1,link_parents,0,0,NULL,IMPLICIT_ZERO
t_d3845fa1,link_children,0,0,NULL,IMPLICIT_ZERO
t_d3845fa1,progress,NULL,NULL,NULL,IMPLICIT_NULL
t_d3845fa1,created_at,1783328602,1783328602,NULL,OMITTED_NON_NULL
t_d3845fa1,started_at,1783328657,1783328657,NULL,OMITTED_NON_NULL
t_d3845fa1,completed_at,1783329108,1783329108,NULL,OMITTED_NON_NULL
t_d3845fa1,due_at,NULL,NULL,NULL,IMPLICIT_NULL
t_d3845fa1,last_heartbeat_at,1783329080,1783329080,NULL,OMITTED_NON_NULL
t_6307f314,title,Review: PlanSpec Freigabe released complete chain,Review: PlanSpec Freigabe released complete chain,Review: PlanSpec Freigabe released complete chain,MATCH
